"","Day","Month","Year","Extent"
"1000",15,4,1984,15.085
"1001",17,4,1984,15.037
"1002",19,4,1984,14.973
"1003",21,4,1984,14.897
"1004",23,4,1984,14.699
"1005",25,4,1984,14.678
"1006",27,4,1984,14.608
"1007",29,4,1984,14.373
"1008",1,5,1984,14.194
"1009",3,5,1984,14.009
"1010",5,5,1984,13.976
"1011",7,5,1984,13.907
"1012",9,5,1984,13.816
"1013",11,5,1984,13.724
"1014",13,5,1984,13.764
"1015",15,5,1984,13.621
"1016",17,5,1984,13.451
"1017",19,5,1984,13.487
"1018",21,5,1984,13.367
"1019",23,5,1984,13.401
"1020",25,5,1984,13.289
"1021",27,5,1984,13.192
"1022",29,5,1984,13.035
"1023",31,5,1984,12.994
"1024",2,6,1984,12.828
"1025",4,6,1984,12.644
"1026",6,6,1984,12.526
"1027",8,6,1984,12.439
"1028",10,6,1984,12.354
"1029",12,6,1984,12.294
"1030",14,6,1984,12.254
"1031",16,6,1984,12.192
"1032",18,6,1984,12.079
"1033",20,6,1984,12.018
"1034",22,6,1984,11.966
"1035",24,6,1984,11.877
"1036",26,6,1984,11.783
"1037",28,6,1984,11.582
"1038",30,6,1984,11.439
"1039",2,7,1984,11.202
"1040",4,7,1984,10.989
"1041",6,7,1984,10.807
"1042",8,7,1984,10.699
"1043",10,7,1984,10.477
"1044",12,7,1984,10.183
"1045",14,7,1984,10.117
"1046",16,7,1984,9.929
"1047",18,7,1984,9.711
"1048",20,7,1984,9.629
"1049",22,7,1984,9.472
"1050",24,7,1984,9.368
"1051",26,7,1984,9.298
"1052",28,7,1984,8.875
"1053",30,7,1984,8.907
"1054",1,8,1984,8.745
"1055",3,8,1984,8.496
"1056",5,8,1984,8.303
"1057",7,8,1984,8.189
"1058",9,8,1984,8.027
"1059",11,8,1984,8.002
"1060",13,8,1984,7.918
"1061",15,8,1984,7.816
"1062",17,8,1984,7.698
"1063",19,8,1984,7.548
"1064",21,8,1984,7.461
"1065",23,8,1984,7.401
"1066",25,8,1984,7.346
"1067",27,8,1984,7.272
"1068",29,8,1984,7.057
"1069",31,8,1984,7.058
"1070",2,9,1984,6.828
"1071",4,9,1984,6.697
"1072",6,9,1984,6.528
"1073",8,9,1984,6.509
"1074",10,9,1984,6.501
"1075",12,9,1984,6.422
"1076",14,9,1984,6.461
"1077",16,9,1984,6.396
"1078",18,9,1984,6.514
"1079",20,9,1984,6.728
"1080",22,9,1984,6.974
"1081",24,9,1984,7.178
"1082",26,9,1984,7.338
"1083",28,9,1984,7.455
"1084",30,9,1984,7.549
"1085",2,10,1984,7.745
"1086",4,10,1984,7.947
"1087",6,10,1984,8.057
"1088",8,10,1984,8.227
"1089",10,10,1984,8.188
"1090",12,10,1984,8.26
"1091",14,10,1984,8.334
"1092",16,10,1984,8.354
"1093",18,10,1984,8.513
"1094",20,10,1984,8.638
"1095",22,10,1984,8.933
"1096",24,10,1984,9.116
"1097",26,10,1984,9.266
"1098",28,10,1984,9.398
"1099",30,10,1984,9.433
"1100",1,11,1984,9.565
"1101",3,11,1984,9.819
"1102",5,11,1984,9.969
"1103",7,11,1984,10.081
"1104",9,11,1984,10.224
"1105",11,11,1984,10.558
"1106",13,11,1984,10.578
"1107",15,11,1984,10.795
"1108",17,11,1984,11.072
"1109",19,11,1984,11.219
"1110",21,11,1984,11.518
"1111",23,11,1984,11.641
"1112",25,11,1984,11.812
"1113",27,11,1984,11.903
"1114",29,11,1984,11.869
"1115",1,12,1984,11.968
"1116",3,12,1984,12.263
"1117",5,12,1984,12.397
"1118",7,12,1984,12.712
"1119",9,12,1984,12.738
"1120",11,12,1984,12.837
"1121",13,12,1984,13.018
"1122",15,12,1984,13.124
"1123",17,12,1984,13.025
"1124",19,12,1984,13.24
"1125",21,12,1984,13.202
"1126",23,12,1984,13.307
"1127",25,12,1984,13.323
"1128",27,12,1984,13.394
"1129",29,12,1984,13.494
"1130",31,12,1984,13.789
"1131",2,1,1985,14.045
"1132",4,1,1985,14.24
"1133",6,1,1985,14.406
"1134",8,1,1985,14.432
"1135",10,1,1985,14.455
"1136",12,1,1985,14.584
"1137",14,1,1985,14.568
"1138",16,1,1985,14.71
"1139",18,1,1985,14.88
"1140",20,1,1985,14.906
"1141",22,1,1985,14.945
"1142",24,1,1985,15.036
"1143",26,1,1985,15.186
"1144",28,1,1985,15.313
"1145",30,1,1985,15.167
"1146",1,2,1985,15.252
"1147",3,2,1985,15.298
"1148",5,2,1985,15.445
"1149",7,2,1985,15.441
"1150",9,2,1985,15.549
"1151",11,2,1985,15.447
"1152",13,2,1985,15.448
"1153",15,2,1985,15.554
"1154",17,2,1985,15.473
"1155",19,2,1985,15.368
"1156",21,2,1985,15.498
"1157",23,2,1985,15.447
"1158",25,2,1985,15.568
"1159",27,2,1985,15.732
"1160",1,3,1985,15.791
"1161",3,3,1985,15.698
"1162",5,3,1985,15.706
"1163",7,3,1985,15.681
"1164",9,3,1985,15.575
"1165",11,3,1985,15.614
"1166",13,3,1985,15.914
"1167",15,3,1985,16.094
"1168",17,3,1985,16.163
"1169",19,3,1985,16.059
"1170",21,3,1985,16.044
"1171",23,3,1985,16.063
"1172",25,3,1985,16.027
"1173",27,3,1985,16.019
"1174",29,3,1985,15.957
"1175",31,3,1985,15.77
"1176",2,4,1985,15.58
"1177",4,4,1985,15.576
"1178",6,4,1985,15.535
"1179",8,4,1985,15.459
"1180",10,4,1985,15.445
"1181",12,4,1985,15.524
"1182",14,4,1985,15.432
"1183",16,4,1985,15.511
"1184",18,4,1985,15.454
"1185",20,4,1985,15.252
"1186",22,4,1985,15.226
"1187",24,4,1985,15.225
"1188",26,4,1985,15.109
"1189",28,4,1985,15.065
"1190",30,4,1985,14.955
"1191",2,5,1985,14.714
"1192",4,5,1985,14.655
"1193",6,5,1985,14.56
"1194",8,5,1985,14.394
"1195",10,5,1985,14.32
"1196",12,5,1985,14.282
"1197",14,5,1985,14.172
"1198",16,5,1985,14.077
"1199",18,5,1985,13.914
"1200",20,5,1985,13.896
"1201",22,5,1985,13.868
"1202",24,5,1985,13.705
"1203",26,5,1985,13.625
"1204",28,5,1985,13.58
"1205",30,5,1985,13.339
"1206",1,6,1985,13.063
"1207",3,6,1985,12.935
"1208",5,6,1985,12.783
"1209",7,6,1985,12.731
"1210",9,6,1985,12.674
"1211",11,6,1985,12.475
"1212",13,6,1985,12.303
"1213",15,6,1985,12.217
"1214",17,6,1985,12.109
"1215",19,6,1985,11.88
"1216",21,6,1985,11.81
"1217",23,6,1985,11.805
"1218",25,6,1985,11.61
"1219",27,6,1985,11.498
"1220",29,6,1985,11.393
"1221",1,7,1985,11.135
"1222",3,7,1985,10.926
"1223",5,7,1985,10.791
"1224",7,7,1985,10.652
"1225",9,7,1985,10.382
"1226",11,7,1985,10.399
"1227",13,7,1985,10.112
"1228",15,7,1985,9.839
"1229",17,7,1985,9.702
"1230",19,7,1985,9.441
"1231",21,7,1985,9.213
"1232",23,7,1985,9.114
"1233",25,7,1985,8.851
"1234",27,7,1985,8.656
"1235",29,7,1985,8.4
"1236",31,7,1985,8.3
"1237",2,8,1985,8.152
"1238",4,8,1985,8.074
"1239",6,8,1985,7.995
"1240",8,8,1985,7.754
"1241",10,8,1985,7.639
"1242",12,8,1985,7.525
"1243",14,8,1985,7.442
"1244",16,8,1985,7.331
"1245",18,8,1985,7.212
"1246",20,8,1985,7.19
"1247",22,8,1985,7.139
"1248",24,8,1985,7.012
"1249",26,8,1985,6.907
"1250",28,8,1985,6.863
"1251",30,8,1985,6.793
"1252",1,9,1985,6.724
"1253",3,9,1985,6.61
"1254",5,9,1985,6.505
"1255",7,9,1985,6.496
"1256",9,9,1985,6.486
"1257",11,9,1985,6.495
"1258",13,9,1985,6.558
"1259",15,9,1985,6.568
"1260",17,9,1985,6.657
"1261",19,9,1985,6.725
"1262",21,9,1985,6.745
"1263",23,9,1985,6.799
"1264",25,9,1985,6.993
"1265",27,9,1985,6.992
"1266",29,9,1985,7.112
"1267",1,10,1985,7.365
"1268",3,10,1985,7.585
"1269",5,10,1985,7.642
"1270",7,10,1985,7.985
"1271",9,10,1985,8.013
"1272",11,10,1985,8.129
"1273",13,10,1985,8.442
"1274",15,10,1985,8.562
"1275",17,10,1985,8.708
"1276",19,10,1985,8.699
"1277",21,10,1985,8.783
"1278",23,10,1985,8.959
"1279",25,10,1985,9.116
"1280",27,10,1985,9.33
"1281",29,10,1985,9.566
"1282",31,10,1985,9.851
"1283",2,11,1985,10.219
"1284",4,11,1985,10.238
"1285",6,11,1985,10.37
"1286",8,11,1985,10.471
"1287",10,11,1985,10.47
"1288",12,11,1985,10.77
"1289",14,11,1985,10.992
"1290",16,11,1985,11.083
"1291",18,11,1985,11.041
"1292",20,11,1985,11.255
"1293",22,11,1985,11.442
"1294",24,11,1985,11.597
"1295",26,11,1985,11.723
"1296",28,11,1985,11.77
"1297",30,11,1985,11.927
"1298",2,12,1985,12.305
"1299",4,12,1985,12.314
"1300",6,12,1985,12.469
"1301",8,12,1985,12.619
"1302",10,12,1985,12.734
"1303",12,12,1985,12.771
"1304",14,12,1985,12.818
"1305",16,12,1985,13.065
"1306",18,12,1985,13.263
"1307",20,12,1985,13.271
"1308",22,12,1985,13.45
"1309",24,12,1985,13.642
"1310",26,12,1985,13.756
"1311",28,12,1985,13.571
"1312",30,12,1985,13.701
"1313",1,1,1986,14.036
"1314",3,1,1986,14.292
"1315",5,1,1986,14.489
"1316",7,1,1986,14.533
"1317",9,1,1986,14.628
"1318",11,1,1986,14.795
"1319",13,1,1986,14.901
"1320",15,1,1986,14.991
"1321",17,1,1986,14.981
"1322",19,1,1986,15.159
"1323",21,1,1986,15.252
"1324",23,1,1986,15.214
"1325",25,1,1986,15.322
"1326",27,1,1986,15.241
"1327",29,1,1986,15.194
"1328",31,1,1986,15.206
"1329",2,2,1986,15.331
"1330",4,2,1986,15.427
"1331",6,2,1986,15.546
"1332",8,2,1986,15.724
"1333",10,2,1986,15.802
"1334",12,2,1986,15.845
"1335",14,2,1986,15.724
"1336",16,2,1986,15.836
"1337",18,2,1986,15.949
"1338",20,2,1986,15.913
"1339",22,2,1986,15.966
"1340",24,2,1986,16.008
"1341",26,2,1986,15.934
"1342",28,2,1986,15.983
"1343",2,3,1986,16.02
"1344",4,3,1986,16.023
"1345",6,3,1986,16.031
"1346",8,3,1986,16.084
"1347",10,3,1986,16.158
"1348",12,3,1986,16.14
"1349",14,3,1986,16.018
"1350",16,3,1986,16.02
"1351",18,3,1986,15.941
"1352",20,3,1986,15.791
"1353",22,3,1986,15.772
"1354",24,3,1986,15.74
"1355",26,3,1986,15.672
"1356",28,3,1986,15.589
"1357",30,3,1986,15.643
"1358",1,4,1986,15.636
"1359",3,4,1986,15.629
"1360",5,4,1986,15.427
"1361",7,4,1986,15.302
"1362",9,4,1986,15.292
"1363",11,4,1986,15.182
"1364",13,4,1986,15.13
"1365",15,4,1986,15.019
"1366",17,4,1986,15.008
"1367",19,4,1986,14.872
"1368",21,4,1986,14.858
"1369",23,4,1986,14.703
"1370",25,4,1986,14.681
"1371",27,4,1986,14.629
"1372",29,4,1986,14.514
"1373",1,5,1986,14.275
"1374",3,5,1986,14.12
"1375",5,5,1986,13.925
"1376",7,5,1986,13.81
"1377",9,5,1986,13.602
"1378",11,5,1986,13.492
"1379",13,5,1986,13.424
"1380",15,5,1986,13.338
"1381",17,5,1986,13.264
"1382",19,5,1986,13.215
"1383",21,5,1986,13.192
"1384",23,5,1986,13.078
"1385",25,5,1986,12.977
"1386",27,5,1986,12.83
"1387",29,5,1986,12.781
"1388",31,5,1986,12.75
"1389",2,6,1986,12.567
"1390",4,6,1986,12.412
"1391",6,6,1986,12.26
"1392",8,6,1986,12.13
"1393",10,6,1986,12.191
"1394",12,6,1986,12.158
"1395",14,6,1986,11.999
"1396",16,6,1986,11.921
"1397",18,6,1986,11.965
"1398",20,6,1986,11.861
"1399",22,6,1986,11.837
"1400",24,6,1986,11.797
"1401",26,6,1986,11.637
"1402",28,6,1986,11.547
"1403",30,6,1986,11.357
"1404",2,7,1986,11.147
"1405",4,7,1986,11.162
"1406",6,7,1986,11.031
"1407",8,7,1986,10.882
"1408",10,7,1986,10.723
"1409",12,7,1986,10.571
"1410",14,7,1986,10.461
"1411",16,7,1986,10.211
"1412",18,7,1986,10.01
"1413",20,7,1986,9.759
"1414",22,7,1986,9.574
"1415",24,7,1986,9.323
"1416",26,7,1986,9.256
"1417",28,7,1986,9.111
"1418",30,7,1986,8.976
"1419",1,8,1986,8.762
"1420",3,8,1986,8.649
"1421",5,8,1986,8.51
"1422",7,8,1986,8.373
"1423",9,8,1986,8.2
"1424",11,8,1986,8.042
"1425",13,8,1986,7.934
"1426",15,8,1986,7.912
"1427",17,8,1986,7.908
"1428",19,8,1986,7.799
"1429",21,8,1986,7.706
"1430",23,8,1986,7.722
"1431",25,8,1986,7.661
"1432",27,8,1986,7.577
"1433",29,8,1986,7.498
"1434",31,8,1986,7.42
"1435",2,9,1986,7.229
"1436",4,9,1986,7.21
"1437",6,9,1986,7.122
"1438",8,9,1986,7.192
"1439",10,9,1986,7.187
"1440",12,9,1986,7.214
"1441",14,9,1986,7.3
"1442",16,9,1986,7.328
"1443",18,9,1986,7.398
"1444",20,9,1986,7.443
"1445",22,9,1986,7.537
"1446",24,9,1986,7.529
"1447",26,9,1986,7.724
"1448",28,9,1986,7.773
"1449",30,9,1986,7.974
"1450",2,10,1986,8.338
"1451",4,10,1986,8.659
"1452",6,10,1986,8.827
"1453",8,10,1986,9.025
"1454",10,10,1986,9.12
"1455",12,10,1986,9.267
"1456",14,10,1986,9.4
"1457",16,10,1986,9.528
"1458",18,10,1986,9.725
"1459",20,10,1986,9.897
"1460",22,10,1986,9.986
"1461",24,10,1986,10.005
"1462",26,10,1986,10.024
"1463",28,10,1986,10.141
"1464",30,10,1986,10.317
"1465",1,11,1986,10.473
"1466",3,11,1986,10.506
"1467",5,11,1986,10.639
"1468",7,11,1986,10.874
"1469",9,11,1986,11.03
"1470",11,11,1986,11.093
"1471",13,11,1986,11.484
"1472",15,11,1986,11.741
"1473",17,11,1986,11.735
"1474",19,11,1986,11.796
"1475",21,11,1986,11.832
"1476",23,11,1986,11.959
"1477",25,11,1986,12.142
"1478",27,11,1986,12.227
"1479",29,11,1986,12.268
"1480",1,12,1986,12.591
"1481",3,12,1986,12.649
"1482",5,12,1986,12.717
"1483",7,12,1986,12.775
"1484",9,12,1986,12.822
"1485",11,12,1986,12.88
"1486",13,12,1986,12.903
"1487",15,12,1986,13.03
"1488",17,12,1986,13.17
"1489",19,12,1986,13.373
"1490",21,12,1986,13.523
"1491",23,12,1986,13.672
"1492",25,12,1986,13.695
"1493",27,12,1986,13.766
"1494",29,12,1986,13.904
"1495",31,12,1986,14.089
"1496",2,1,1987,14.305
"1497",4,1,1987,14.417
"1498",6,1,1987,14.515
"1499",8,1,1987,14.688
"1500",10,1,1987,14.692
"1501",12,1,1987,14.771
"1502",14,1,1987,14.732
"1503",16,1,1987,14.797
"1504",18,1,1987,14.943
"1505",20,1,1987,15.022
"1506",22,1,1987,15.299
"1507",24,1,1987,15.408
"1508",26,1,1987,15.55
"1509",28,1,1987,15.621
"1510",30,1,1987,15.787
"1511",1,2,1987,15.81
"1512",3,2,1987,15.898
"1513",5,2,1987,15.877
"1514",7,2,1987,15.94
"1515",9,2,1987,15.934
"1516",11,2,1987,15.9
"1517",13,2,1987,15.952
"1518",15,2,1987,15.977
"1519",17,2,1987,16.169
"1520",19,2,1987,16.136
"1521",21,2,1987,16.293
"1522",23,2,1987,16.275
"1523",25,2,1987,16.276
"1524",27,2,1987,16.265
"1525",1,3,1987,16.059
"1526",3,3,1987,15.874
"1527",5,3,1987,15.936
"1528",7,3,1987,15.78
"1529",9,3,1987,15.713
"1530",11,3,1987,15.778
"1531",13,3,1987,15.844
"1532",15,3,1987,15.902
"1533",17,3,1987,15.886
"1534",19,3,1987,15.75
"1535",21,3,1987,15.78
"1536",23,3,1987,15.778
"1537",25,3,1987,15.708
"1538",27,3,1987,15.754
"1539",29,3,1987,15.804
"1540",31,3,1987,15.709
"1541",2,4,1987,15.626
"1542",4,4,1987,15.506
"1543",6,4,1987,15.539
"1544",8,4,1987,15.541
"1545",10,4,1987,15.573
"1546",12,4,1987,15.408
"1547",14,4,1987,15.374
"1548",16,4,1987,15.414
"1549",18,4,1987,15.247
"1550",20,4,1987,15.151
"1551",22,4,1987,14.991
"1552",24,4,1987,14.869
"1553",26,4,1987,14.742
"1554",28,4,1987,14.629
"1555",30,4,1987,14.553
"1556",2,5,1987,14.292
"1557",4,5,1987,14.241
"1558",6,5,1987,14.118
"1559",8,5,1987,13.996
"1560",10,5,1987,13.932
"1561",12,5,1987,13.886
"1562",14,5,1987,13.806
"1563",16,5,1987,13.735
"1564",18,5,1987,13.72
"1565",20,5,1987,13.596
"1566",22,5,1987,13.406
"1567",24,5,1987,13.417
"1568",26,5,1987,13.423
"1569",28,5,1987,13.342
"1570",30,5,1987,13.234
"1571",1,6,1987,13.042
"1572",3,6,1987,12.995
"1573",5,6,1987,12.866
"1574",7,6,1987,12.739
"1575",9,6,1987,12.677
"1576",11,6,1987,12.658
"1577",13,6,1987,12.553
"1578",15,6,1987,12.482
"1579",17,6,1987,12.474
"1580",19,6,1987,12.396
"1581",21,6,1987,12.288
"1582",23,6,1987,12.217
"1583",25,6,1987,12.067
"1584",27,6,1987,11.956
"1585",29,6,1987,11.875
"1586",1,7,1987,11.423
"1587",3,7,1987,11.329
"1588",5,7,1987,11.232
"1589",7,7,1987,11.126
"1590",9,7,1987,11.021
"1591",11,7,1987,10.819
"1592",13,7,1987,10.632
"1593",15,7,1987,10.525
"1594",17,7,1987,10.312
"1595",19,7,1987,10.068
"1596",21,7,1987,9.89
"1597",23,7,1987,9.711
"1598",25,7,1987,9.62
"1599",27,7,1987,9.469
"1600",29,7,1987,9.165
"1601",31,7,1987,8.979
"1602",2,8,1987,8.67
"1603",4,8,1987,8.371
"1604",6,8,1987,8.242
"1605",8,8,1987,8.165
"1606",10,8,1987,8.072
"1607",12,8,1987,7.793
"1608",14,8,1987,7.557
"1609",16,8,1987,7.382
"1610",18,8,1987,7.39
"1611",20,8,1987,7.319
"1612",21,8,1987,7.21
"1613",22,8,1987,7.21
"1614",23,8,1987,7.265
"1615",24,8,1987,7.216
"1616",25,8,1987,7.157
"1617",26,8,1987,7.145
"1618",27,8,1987,7.079
"1619",28,8,1987,7.123
"1620",29,8,1987,7.041
"1621",30,8,1987,7.019
"1622",31,8,1987,7.072
"1623",1,9,1987,6.967
"1624",2,9,1987,6.89
"1625",3,9,1987,6.909
"1626",4,9,1987,7.008
"1627",5,9,1987,7.041
"1628",6,9,1987,7.059
"1629",7,9,1987,7.087
"1630",8,9,1987,7.041
"1631",9,9,1987,7.145
"1632",10,9,1987,7.106
"1633",11,9,1987,7.121
"1634",12,9,1987,7.127
"1635",13,9,1987,7.174
"1636",14,9,1987,7.19
"1637",15,9,1987,7.177
"1638",16,9,1987,7.117
"1639",17,9,1987,7.223
"1640",18,9,1987,7.205
"1641",19,9,1987,7.233
"1642",20,9,1987,7.353
"1643",21,9,1987,7.397
"1644",22,9,1987,7.459
"1645",23,9,1987,7.51
"1646",24,9,1987,7.571
"1647",25,9,1987,7.648
"1648",26,9,1987,7.665
"1649",27,9,1987,7.653
"1650",28,9,1987,7.694
"1651",29,9,1987,7.757
"1652",30,9,1987,7.834
"1653",1,10,1987,8.039
"1654",2,10,1987,8.221
"1655",3,10,1987,8.311
"1656",4,10,1987,8.508
"1657",5,10,1987,8.486
"1658",6,10,1987,8.587
"1659",7,10,1987,8.635
"1660",8,10,1987,8.675
"1661",9,10,1987,8.691
"1662",10,10,1987,8.851
"1663",11,10,1987,8.874
"1664",12,10,1987,8.837
"1665",13,10,1987,8.984
"1666",14,10,1987,9.088
"1667",15,10,1987,8.996
"1668",16,10,1987,8.997
"1669",17,10,1987,9.04
"1670",18,10,1987,9.046
"1671",19,10,1987,9.141
"1672",20,10,1987,9.228
"1673",21,10,1987,9.322
"1674",22,10,1987,9.441
"1675",23,10,1987,9.471
"1676",24,10,1987,9.498
"1677",25,10,1987,9.468
"1678",26,10,1987,9.448
"1679",27,10,1987,9.478
"1680",28,10,1987,9.587
"1681",29,10,1987,9.709
"1682",30,10,1987,9.867
"1683",31,10,1987,9.988
"1684",1,11,1987,10.163
"1685",2,11,1987,10.214
"1686",3,11,1987,10.256
"1687",4,11,1987,10.297
"1688",5,11,1987,10.381
"1689",6,11,1987,10.404
"1690",7,11,1987,10.482
"1691",8,11,1987,10.599
"1692",9,11,1987,10.679
"1693",10,11,1987,10.771
"1694",11,11,1987,10.89
"1695",12,11,1987,10.973
"1696",13,11,1987,11.139
"1697",14,11,1987,11.203
"1698",15,11,1987,11.302
"1699",16,11,1987,11.436
"1700",17,11,1987,11.508
"1701",18,11,1987,11.448
"1702",19,11,1987,11.485
"1703",20,11,1987,11.592
"1704",21,11,1987,11.635
"1705",22,11,1987,11.712
"1706",23,11,1987,11.745
"1707",24,11,1987,11.847
"1708",25,11,1987,11.934
"1709",26,11,1987,12.003
"1710",27,11,1987,12.073
"1711",28,11,1987,12.137
"1712",29,11,1987,12.185
"1713",30,11,1987,12.228
"1714",1,12,1987,12.497
"1715",2,12,1987,12.584
"1716",13,1,1988,14.826
"1717",14,1,1988,14.854
"1718",15,1,1988,14.973
"1719",16,1,1988,14.987
"1720",17,1,1988,15
"1721",18,1,1988,15.051
"1722",19,1,1988,15.047
"1723",20,1,1988,15.049
"1724",21,1,1988,15.113
"1725",22,1,1988,15.09
"1726",23,1,1988,15.085
"1727",24,1,1988,15.022
"1728",25,1,1988,15.02
"1729",26,1,1988,15.115
"1730",27,1,1988,15.163
"1731",28,1,1988,15.241
"1732",29,1,1988,15.278
"1733",30,1,1988,15.362
"1734",31,1,1988,15.443
"1735",1,2,1988,15.56
"1736",2,2,1988,15.568
"1737",3,2,1988,15.462
"1738",4,2,1988,15.479
"1739",5,2,1988,15.413
"1740",6,2,1988,15.448
"1741",7,2,1988,15.313
"1742",8,2,1988,15.309
"1743",9,2,1988,15.276
"1744",10,2,1988,15.304
"1745",11,2,1988,15.292
"1746",12,2,1988,15.326
"1747",13,2,1988,15.332
"1748",14,2,1988,15.363
"1749",15,2,1988,15.379
"1750",16,2,1988,15.476
"1751",17,2,1988,15.443
"1752",18,2,1988,15.471
"1753",19,2,1988,15.546
"1754",20,2,1988,15.639
"1755",21,2,1988,15.73
"1756",22,2,1988,15.831
"1757",23,2,1988,16.015
"1758",24,2,1988,15.906
"1759",25,2,1988,15.836
"1760",26,2,1988,15.962
"1761",27,2,1988,16.017
"1762",28,2,1988,16.111
"1763",29,2,1988,16.111
"1764",1,3,1988,16.129
"1765",2,3,1988,16.162
"1766",3,3,1988,16.179
"1767",4,3,1988,16.099
"1768",5,3,1988,16.137
"1769",6,3,1988,16.169
"1770",7,3,1988,16.24
"1771",8,3,1988,16.247
"1772",9,3,1988,16.244
"1773",10,3,1988,16.309
"1774",11,3,1988,16.296
"1775",12,3,1988,16.276
"1776",13,3,1988,16.182
"1777",14,3,1988,16.013
"1778",15,3,1988,15.983
"1779",16,3,1988,15.96
"1780",17,3,1988,15.847
"1781",18,3,1988,15.871
"1782",19,3,1988,15.835
"1783",20,3,1988,15.815
"1784",21,3,1988,15.758
"1785",22,3,1988,15.861
"1786",23,3,1988,15.781
"1787",24,3,1988,15.743
"1788",25,3,1988,15.702
"1789",26,3,1988,15.748
"1790",27,3,1988,15.737
"1791",28,3,1988,15.676
"1792",29,3,1988,15.63
"1793",30,3,1988,15.522
"1794",31,3,1988,15.523
"1795",1,4,1988,15.523
"1796",2,4,1988,15.562
"1797",3,4,1988,15.598
"1798",4,4,1988,15.601
"1799",5,4,1988,15.534
"1800",6,4,1988,15.514
"1801",7,4,1988,15.536
"1802",8,4,1988,15.49
"1803",9,4,1988,15.489
"1804",10,4,1988,15.447
"1805",11,4,1988,15.341
"1806",12,4,1988,15.273
"1807",13,4,1988,15.193
"1808",14,4,1988,15.179
"1809",15,4,1988,15.164
"1810",16,4,1988,15.152
"1811",17,4,1988,15.107
"1812",18,4,1988,15.031
"1813",19,4,1988,15.062
"1814",20,4,1988,15.037
"1815",21,4,1988,14.91
"1816",22,4,1988,14.917
"1817",23,4,1988,14.829
"1818",24,4,1988,14.62
"1819",25,4,1988,14.617
"1820",26,4,1988,14.584
"1821",27,4,1988,14.637
"1822",28,4,1988,14.635
"1823",29,4,1988,14.578
"1824",30,4,1988,14.54
"1825",1,5,1988,14.362
"1826",2,5,1988,14.318
"1827",3,5,1988,14.298
"1828",4,5,1988,14.234
"1829",5,5,1988,14.159
"1830",6,5,1988,14.112
"1831",7,5,1988,14.057
"1832",8,5,1988,14.02
"1833",9,5,1988,13.957
"1834",10,5,1988,13.909
"1835",11,5,1988,13.827
"1836",12,5,1988,13.765
"1837",13,5,1988,13.696
"1838",14,5,1988,13.657
"1839",15,5,1988,13.599
"1840",16,5,1988,13.589
"1841",17,5,1988,13.513
"1842",18,5,1988,13.486
"1843",19,5,1988,13.391
"1844",20,5,1988,13.289
"1845",21,5,1988,13.224
"1846",22,5,1988,13.17
"1847",23,5,1988,13.125
"1848",24,5,1988,13.098
"1849",25,5,1988,13.078
"1850",26,5,1988,13.034
"1851",27,5,1988,12.983
"1852",28,5,1988,12.918
"1853",29,5,1988,12.871
"1854",30,5,1988,12.828
"1855",31,5,1988,12.82
"1856",1,6,1988,12.608
"1857",2,6,1988,12.527
"1858",3,6,1988,12.448
"1859",4,6,1988,12.451
"1860",5,6,1988,12.454
"1861",6,6,1988,12.411
"1862",7,6,1988,12.384
"1863",8,6,1988,12.336
"1864",9,6,1988,12.211
"1865",10,6,1988,12.177
"1866",11,6,1988,12.183
"1867",12,6,1988,12.116
"1868",13,6,1988,12.048
"1869",14,6,1988,12.044
"1870",15,6,1988,12.045
"1871",16,6,1988,11.961
"1872",17,6,1988,11.978
"1873",18,6,1988,11.869
"1874",19,6,1988,11.803
"1875",20,6,1988,11.739
"1876",21,6,1988,11.752
"1877",22,6,1988,11.693
"1878",23,6,1988,11.571
"1879",24,6,1988,11.543
"1880",25,6,1988,11.635
"1881",26,6,1988,11.39
"1882",27,6,1988,11.376
"1883",28,6,1988,11.267
"1884",29,6,1988,11.145
"1885",30,6,1988,11.138
"1886",1,7,1988,10.98
"1887",2,7,1988,10.919
"1888",3,7,1988,10.885
"1889",4,7,1988,10.769
"1890",5,7,1988,10.712
"1891",6,7,1988,10.61
"1892",7,7,1988,10.49
"1893",8,7,1988,10.387
"1894",9,7,1988,10.306
"1895",10,7,1988,10.267
"1896",11,7,1988,10.218
"1897",12,7,1988,10.141
"1898",13,7,1988,9.982
"1899",14,7,1988,9.939
"1900",15,7,1988,9.765
"1901",16,7,1988,9.738
"1902",17,7,1988,9.719
"1903",18,7,1988,9.673
"1904",19,7,1988,9.568
"1905",20,7,1988,9.527
"1906",21,7,1988,9.459
"1907",22,7,1988,9.376
"1908",23,7,1988,9.191
"1909",24,7,1988,9.045
"1910",25,7,1988,9.095
"1911",26,7,1988,9.09
"1912",27,7,1988,8.995
"1913",28,7,1988,8.925
"1914",29,7,1988,8.803
"1915",30,7,1988,8.778
"1916",31,7,1988,8.717
"1917",1,8,1988,8.588
"1918",2,8,1988,8.518
"1919",3,8,1988,8.478
"1920",4,8,1988,8.427
"1921",5,8,1988,8.382
"1922",6,8,1988,8.413
"1923",7,8,1988,8.355
"1924",8,8,1988,8.399
"1925",9,8,1988,8.27
"1926",10,8,1988,8.107
"1927",11,8,1988,8.114
"1928",12,8,1988,8.017
"1929",13,8,1988,8.005
"1930",14,8,1988,7.949
"1931",15,8,1988,7.922
